"Indicator.Code.x","Country.Code","Country","Value","Area"
"EG.USE.PCAP.KG.OE","FRA","France",4115.17303880712,547557
"EG.USE.PCAP.KG.OE","GAB","Gabon",2428.17597920729,257670
"EG.USE.PCAP.KG.OE","GBR","United Kingdom",3441.64021918037,241930
"EG.USE.PCAP.KG.OE","GEO","Georgia",865.592807341047,69490
"EG.USE.PCAP.KG.OE","GHA","Ghana",264.4814141196,227540
"EG.USE.PCAP.KG.OE","GIB","Gibraltar",5229.19722629684,10
"EG.USE.PCAP.KG.OE","GMB","Gambia, The",75.359103124683,10120
"EG.USE.PCAP.KG.OE","GNB","Guinea-Bissau",65.4914061487468,28120
"EG.USE.PCAP.KG.OE","GNQ","Equatorial Guinea",1853.89338690196,28050
"EG.USE.PCAP.KG.OE","GRC","Greece",2734.75583458456,128900
"EG.USE.PCAP.KG.OE","GRD","Grenada",724.994405907362,340
"EG.USE.PCAP.KG.OE","GTM","Guatemala",631.567653287074,107160
"EG.USE.PCAP.KG.OE","GUY","Guyana",660.920185956503,196850
"EG.USE.PCAP.KG.OE","HKG","Hong Kong SAR, China",2058.5975160129,1050
"EG.USE.PCAP.KG.OE","HND","Honduras",591.801563311175,111890
"EG.USE.PCAP.KG.OE","HRV","Croatia",2338.44769300478,55964
"EG.USE.PCAP.KG.OE","HTI","Haiti",390.070042690524,27560
"EG.USE.PCAP.KG.OE","HUN","Hungary",2658.03637311079,89610
"EG.USE.PCAP.KG.OE","IDN","Indonesia",779.737358982463,1877519
"EG.USE.PCAP.KG.OE","IND","India",482.456440111541,2973190
"EG.USE.PCAP.KG.OE","IRL","Ireland",3416.03094562283,68890
"EG.USE.PCAP.KG.OE","IRN","Iran, Islamic Rep.",2640.22008584195,1628760
"EG.USE.PCAP.KG.OE","IRQ","Iraq",885.395382215491,437370
"EG.USE.PCAP.KG.OE","ISL","Iceland",14746.0313384644,100250
"EG.USE.PCAP.KG.OE","ISR","Israel",2898.15336833749,21640
"EG.USE.PCAP.KG.OE","ITA","Italy",3149.57655346296,295718
"EG.USE.PCAP.KG.OE","JAM","Jamaica",1549.08391427432,10830
"EG.USE.PCAP.KG.OE","JOR","Jordan",1113.61935361585,88240
"EG.USE.PCAP.KG.OE","JPN","Japan",4012.65424488871,364500
"EG.USE.PCAP.KG.OE","KAZ","Kazakhstan",4267.99306027722,2699700
"EG.USE.PCAP.KG.OE","KEN","Kenya",448.213759766761,569140
"EG.USE.PCAP.KG.OE","KGZ","Kyrgyz Republic",560.618214258598,191800
"EG.USE.PCAP.KG.OE","KHM","Cambodia",253.600218916934,176520
"EG.USE.PCAP.KG.OE","KIR","Kiribati",107.845251867684,810
"EG.USE.PCAP.KG.OE","KNA","St. Kitts and Nevis",1765.39402318409,260
"EG.USE.PCAP.KG.OE","KOR","Korea, Rep.",4564.98783020283,96920
"EG.USE.PCAP.KG.OE","KWT","Kuwait",10477.5330315637,17820
"EG.USE.PCAP.KG.OE","LBN","Lebanon",878.473048115356,10230
"EG.USE.PCAP.KG.OE","LBY","Libya",2740.32129951287,1759540
"EG.USE.PCAP.KG.OE","LCA","St. Lucia",764.096992561993,610
"EG.USE.PCAP.KG.OE","LKA","Sri Lanka",461.207386650152,62710
"EG.USE.PCAP.KG.OE","LSO","Lesotho",9.57919600295443,30360
"EG.USE.PCAP.KG.OE","LTU","Lithuania",2927.24122286613,62680
"EG.USE.PCAP.KG.OE","LUX","Luxembourg",8773.89670266025,2574.46
"EG.USE.PCAP.KG.OE","LVA","Latvia",2179.81389112972,62227
"EG.USE.PCAP.KG.OE","MAR","Morocco",498.489320448904,446300
"EG.USE.PCAP.KG.OE","MDA","Moldova",1168.03297082176,32890
"EG.USE.PCAP.KG.OE","MDV","Maldives",919.643461304233,300
"EG.USE.PCAP.KG.OE","MEX","Mexico",1675.9203830905,1943950
"EG.USE.PCAP.KG.OE","MHL","Marshall Islands",592.175876235242,180
"EG.USE.PCAP.KG.OE","MKD","North Macedonia",1480.38935993529,25230
"EG.USE.PCAP.KG.OE","MLT","Malta",2156.55579705156,320
"EG.USE.PCAP.KG.OE","MMR","Myanmar",323.545663452487,653520
"EG.USE.PCAP.KG.OE","MNE","Montenegro",1927.97889182058,13450
"EG.USE.PCAP.KG.OE","MNG","Mongolia",1370.18885549555,1557459.093
"EG.USE.PCAP.KG.OE","MOZ","Mozambique",428.459078970512,786380
"EG.USE.PCAP.KG.OE","MUS","Mauritius",1007.57484087994,2030
"EG.USE.PCAP.KG.OE","MYS","Malaysia",2671.25614798784,328550
"EG.USE.PCAP.KG.OE","NAM","Namibia",679.408120937095,823290
"EG.USE.PCAP.KG.OE","NER","Niger",124.844466052302,1266700
"EG.USE.PCAP.KG.OE","NGA","Nigeria",741.28022201946,910770
"EG.USE.PCAP.KG.OE","NIC","Nicaragua",513.929229545036,120340
"EG.USE.PCAP.KG.OE","NLD","Netherlands",4908.89826059524,33760
"EG.USE.PCAP.KG.OE","NOR","Norway",5862.21726072608,365244
"EG.USE.PCAP.KG.OE","NPL","Nepal",348.437943066945,143350
"EG.USE.PCAP.KG.OE","NZL","New Zealand",4054.49500449832,263310
"EG.USE.PCAP.KG.OE","OMN","Oman",6791.88471428023,309500
"EG.USE.PCAP.KG.OE","PAK","Pakistan",461.601072457956,770880
"EG.USE.PCAP.KG.OE","PAN","Panama",888.189639044485,74340
"EG.USE.PCAP.KG.OE","PER","Peru",501.221154804654,1280000
"EG.USE.PCAP.KG.OE","PHL","Philippines",431.512190796263,298170
"EG.USE.PCAP.KG.OE","POL","Poland",2527.40841162879,306320
"EG.USE.PCAP.KG.OE","PRK","Korea, Dem. People's Rep.",751.58555172076,120410
"EG.USE.PCAP.KG.OE","PRT","Portugal",2402.42639546147,91470
"EG.USE.PCAP.KG.OE","PRY","Paraguay",756.458374514436,397300
"EG.USE.PCAP.KG.OE","QAT","Qatar",17969.1068948358,11610
"EG.USE.PCAP.KG.OE","ROU","Romania",1904.0968861631,229890
"EG.USE.PCAP.KG.OE","RUS","Russian Federation",4709.84488692751,16377740
"EG.USE.PCAP.KG.OE","SAU","Saudi Arabia",5315.18661239812,2149690
"EG.USE.PCAP.KG.OE","SDN","Sudan",498.827247961225,2376000
"EG.USE.PCAP.KG.OE","SEN","Senegal",259.665688014971,192530
"EG.USE.PCAP.KG.OE","SGP","Singapore",4677.2043057151,695
"EG.USE.PCAP.KG.OE","SLB","Solomon Islands",126.828359613887,27990
"EG.USE.PCAP.KG.OE","SLV","El Salvador",740.975998038428,20720
"EG.USE.PCAP.KG.OE","SRB","Serbia",2248.15503566378,87460
"EG.USE.PCAP.KG.OE","STP","Sao Tome and Principe",259.059730931143,960
"EG.USE.PCAP.KG.OE","SUR","Suriname",1076.60253131949,156000
"EG.USE.PCAP.KG.OE","SVK","Slovak Republic",3320.45472221116,48100
"EG.USE.PCAP.KG.OE","SVN","Slovenia",3632.56532558488,20140
"EG.USE.PCAP.KG.OE","SWE","Sweden",5472.13539172977,407339.7
"EG.USE.PCAP.KG.OE","SWZ","Eswatini",390.218522372529,17200
"EG.USE.PCAP.KG.OE","SYC","Seychelles",2410.82873707855,460
"EG.USE.PCAP.KG.OE","SYR","Syrian Arab Republic",1093.59906931385,183640
"EG.USE.PCAP.KG.OE","TGO","Togo",406.28077182496,54390
"EG.USE.PCAP.KG.OE","THA","Thailand",1574.73616031088,510890
"EG.USE.PCAP.KG.OE","TJK","Tajikistan",358.747319114945,139960
"EG.USE.PCAP.KG.OE","TKM","Turkmenistan",4453.41832086408,469930
"EG.USE.PCAP.KG.OE","TLS","Timor-Leste",59.8413517474656,14870
"EG.USE.PCAP.KG.OE","TON","Tonga",543.896172096251,720
"EG.USE.PCAP.KG.OE","TTO","Trinidad and Tobago",13810.5434408219,5130
"EG.USE.PCAP.KG.OE","TUN","Tunisia",854.296744119667,155360
"EG.USE.PCAP.KG.OE","TUR","Turkiye",1425.35886655559,769630
"EG.USE.PCAP.KG.OE","TZA","Tanzania",443.363329380221,885800
"EG.USE.PCAP.KG.OE","UKR","Ukraine",2996.21041831262,579330
"EG.USE.PCAP.KG.OE","URY","Uruguay",950.999068391369,175020
"EG.USE.PCAP.KG.OE","USA","United States",7758.16598577052,9161920
"EG.USE.PCAP.KG.OE","UZB","Uzbekistan",1777.91476849784,435984
"EG.USE.PCAP.KG.OE","VCT","St. Vincent and the Grenadines",631.632137443153,390
"EG.USE.PCAP.KG.OE","VEN","Venezuela, RB",2107.81280807112,882050
"EG.USE.PCAP.KG.OE","VNM","Viet Nam",536.617206412915,312558
"EG.USE.PCAP.KG.OE","VUT","Vanuatu",153.276839869496,12190
"EG.USE.PCAP.KG.OE","WSM","Samoa",304.497107277481,2830
"EG.USE.PCAP.KG.OE","YEM","Yemen, Rep.",304.803719605974,527970
"EG.USE.PCAP.KG.OE","ZAF","South Africa",2726.96447046443,1213090
"EG.USE.PCAP.KG.OE","ZMB","Zambia",603.978302659563,743390
"EG.USE.PCAP.KG.OE","ZWE","Zimbabwe",775.061828504531,386850
"EN.ATM.CO2E.EG.ZS","AGO","Angola",2.38212632510214,1246700
"EN.ATM.CO2E.EG.ZS","ALB","Albania",2.08993557352636,27400
"EN.ATM.CO2E.EG.ZS","ARE","United Arab Emirates",2.62644720851083,71020
"EN.ATM.CO2E.EG.ZS","ARG","Argentina",2.21874240031914,2736690
"EN.ATM.CO2E.EG.ZS","ARM","Armenia",1.82274122052154,28470
"EN.ATM.CO2E.EG.ZS","ATG","Antigua and Barbuda",3.15068493150685,440
"EN.ATM.CO2E.EG.ZS","AUS","Australia",3.15299209106825,7682300
"EN.ATM.CO2E.EG.ZS","AUT","Austria",2.13648696883902,82520
"EN.ATM.CO2E.EG.ZS","AZE","Azerbaijan",2.27111424199973,82629
"EN.ATM.CO2E.EG.ZS","BEL","Belgium",1.84432903648224,30280
"EN.ATM.CO2E.EG.ZS","BEN","Benin",1.36918284423253,112760
"EN.ATM.CO2E.EG.ZS","BGD","Bangladesh",1.48893059079034,130170
"EN.ATM.CO2E.EG.ZS","BGR","Bulgaria",2.61573561325529,108610
"EN.ATM.CO2E.EG.ZS","BHR","Bahrain",1.97724084933193,750
"EN.ATM.CO2E.EG.ZS","BHS","Bahamas, The",2.91960507757405,10010
"EN.ATM.CO2E.EG.ZS","BIH","Bosnia and Herzegovina",3.56140530149775,51200
"EN.ATM.CO2E.EG.ZS","BLR","Belarus",2.05570498099288,202901
"EN.ATM.CO2E.EG.ZS","BLZ","Belize",2.97752808988764,22810
"EN.ATM.CO2E.EG.ZS","BOL","Bolivia",2.27306967487174,1083300
"EN.ATM.CO2E.EG.ZS","BRA","Brazil",1.49290905994916,8358140
"EN.ATM.CO2E.EG.ZS","BRB","Barbados",3.69077306733167,430
"EN.ATM.CO2E.EG.ZS","BRN","Brunei Darussalam",2.11946073977856,5270
"EN.ATM.CO2E.EG.ZS","BTN","Bhutan",1.59836065573771,38117
"EN.ATM.CO2E.EG.ZS","BWA","Botswana",2.1670776756888,566730
"EN.ATM.CO2E.EG.ZS","CAN","Canada",2.11494172810052,8965590
"EN.ATM.CO2E.EG.ZS","CHE","Switzerland",1.69051270602396,39515.02
"EN.ATM.CO2E.EG.ZS","CHL","Chile",2.11414743771633,743532
"EN.ATM.CO2E.EG.ZS","CHN","China",3.25278427523013,9388210.8
"EN.ATM.CO2E.EG.ZS","CIV","Cote d'Ivoire",0.545163773582385,318000
"EN.ATM.CO2E.EG.ZS","CMR","Cameroon",1.28081447181546,472710
"EN.ATM.CO2E.EG.ZS","COD","Congo, Dem. Rep.",0.0976342060269205,2267050
"EN.ATM.CO2E.EG.ZS","COG","Congo, Rep.",4.07160306870294,341500
"EN.ATM.CO2E.EG.ZS","COL","Colombia",2.09230941081465,1109500
"EN.ATM.CO2E.EG.ZS","COM","Comoros",2.92682926829268,1861
"EN.ATM.CO2E.EG.ZS","CPV","Cabo Verde",4.46601941747573,4030
"EN.ATM.CO2E.EG.ZS","CRI","Costa Rica",1.68572272700253,51060
"EN.ATM.CO2E.EG.ZS","CUB","Cuba",2.68217172288906,106440
"EN.ATM.CO2E.EG.ZS","CYP","Cyprus",3.37944664842148,9240
"EN.ATM.CO2E.EG.ZS","CZE","Czechia",2.68614568056781,77250
"EN.ATM.CO2E.EG.ZS","DEU","Germany",2.38976544339333,348670
"EN.ATM.CO2E.EG.ZS","DJI","Djibouti",3.28671328671329,23180
"EN.ATM.CO2E.EG.ZS","DMA","Dominica",4.18604651162791,750
"EN.ATM.CO2E.EG.ZS","DNK","Denmark",2.69907060991111,40000
"EN.ATM.CO2E.EG.ZS","DOM","Dominican Republic",2.82651890025066,48310
"EN.ATM.CO2E.EG.ZS","DZA","Algeria",2.72868405601023,2381740
"EN.ATM.CO2E.EG.ZS","ECU","Ecuador",2.7877393752071,248360
"EN.ATM.CO2E.EG.ZS","EGY","Egypt, Arab Rep.",2.61904386516893,995450
"EN.ATM.CO2E.EG.ZS","ERI","Eritrea",0.711391328000223,121032.606
"EN.ATM.CO2E.EG.ZS","ESP","Spain",2.46609115964238,499110
"EN.ATM.CO2E.EG.ZS","EST","Estonia",3.48896029686219,42390
"EN.ATM.CO2E.EG.ZS","ETH","Ethiopia",0.154944886078496,1128631.059
"EN.ATM.CO2E.EG.ZS","FIN","Finland",1.76478835714632,304090
"EN.ATM.CO2E.EG.ZS","FJI","Fiji",2.40458015267176,18270
"EN.ATM.CO2E.EG.ZS","FRA","France",1.37747390666031,547557
"EN.ATM.CO2E.EG.ZS","GAB","Gabon",1.07623346985111,257670
"EN.ATM.CO2E.EG.ZS","GBR","United Kingdom",2.50727488062003,241930
"EN.ATM.CO2E.EG.ZS","GEO","Georgia",1.68496030766238,69490
"EN.ATM.CO2E.EG.ZS","GHA","Ghana",1.44328680261737,227540
"EN.ATM.CO2E.EG.ZS","GMB","Gambia, The",3.00751879699248,10120
"EN.ATM.CO2E.EG.ZS","GNB","Guinea-Bissau",2.42105263157895,28120
"EN.ATM.CO2E.EG.ZS","GNQ","Equatorial Guinea",4.29221148379761,28050
"EN.ATM.CO2E.EG.ZS","GRC","Greece",3.45227297970708,128900
"EN.ATM.CO2E.EG.ZS","GRD","Grenada",3.45679012345679,340
"EN.ATM.CO2E.EG.ZS","GTM","Guatemala",1.45800202264003,107160
"EN.ATM.CO2E.EG.ZS","GUY","Guyana",3.2,196850
"EN.ATM.CO2E.EG.ZS","HND","Honduras",1.83593480960119,111890
"EN.ATM.CO2E.EG.ZS","HRV","Croatia",2.2710097421258,55964
"EN.ATM.CO2E.EG.ZS","HTI","Haiti",0.555134971271765,27560
"EN.ATM.CO2E.EG.ZS","HUN","Hungary",2.01506781361663,89610
"EN.ATM.CO2E.EG.ZS","IDN","Indonesia",2.07494458705343,1877519
"EN.ATM.CO2E.EG.ZS","IND","India",2.32780386270661,2973190
"EN.ATM.CO2E.EG.ZS","IRL","Ireland",3.12905064656621,68890
"EN.ATM.CO2E.EG.ZS","IRN","Iran, Islamic Rep.",2.74296768216979,1628760
"EN.ATM.CO2E.EG.ZS","IRQ","Iraq",3.05285850920963,437370
"EN.ATM.CO2E.EG.ZS","ISL","Iceland",0.518026224315803,100250
"EN.ATM.CO2E.EG.ZS","ISR","Israel",3.20005290010861,21640
"EN.ATM.CO2E.EG.ZS","ITA","Italy",2.49581742628006,295718
"EN.ATM.CO2E.EG.ZS","JAM","Jamaica",2.8725619668016,10830
"EN.ATM.CO2E.EG.ZS","JOR","Jordan",2.92552317135035,88240
"EN.ATM.CO2E.EG.ZS","JPN","Japan",2.38766214699773,364500
"EN.ATM.CO2E.EG.ZS","KAZ","Kazakhstan",2.86155595285349,2699700
"EN.ATM.CO2E.EG.ZS","KEN","Kenya",0.549604794853118,569140
"EN.ATM.CO2E.EG.ZS","KGZ","Kyrgyz Republic",2.19057605378728,191800
"EN.ATM.CO2E.EG.ZS","KHM","Cambodia",1.03505560836256,176520
"EN.ATM.CO2E.EG.ZS","KIR","Kiribati",5.45454545454545,810
"EN.ATM.CO2E.EG.ZS","KNA","St. Kitts and Nevis",3.01204819277108,260
"EN.ATM.CO2E.EG.ZS","KOR","Korea, Rep.",2.25656729138783,96920
"EN.ATM.CO2E.EG.ZS","KWT","Kuwait",2.61719555350888,17820
"EN.ATM.CO2E.EG.ZS","LBN","Lebanon",3.5620365950149,10230
"EN.ATM.CO2E.EG.ZS","LBY","Libya",2.77049194456574,1759540
"EN.ATM.CO2E.EG.ZS","LCA","St. Lucia",2.5,610
"EN.ATM.CO2E.EG.ZS","LKA","Sri Lanka",1.46753539578749,62710
"EN.ATM.CO2E.EG.ZS","LSO","Lesotho",103.157894736842,30360
"EN.ATM.CO2E.EG.ZS","LTU","Lithuania",1.3965864720143,62680
"EN.ATM.CO2E.EG.ZS","LUX","Luxembourg",2.64519546783511,2574.46
"EN.ATM.CO2E.EG.ZS","LVA","Latvia",1.77845459592907,62227
"EN.ATM.CO2E.EG.ZS","MAR","Morocco",3.06568110981638,446300
"EN.ATM.CO2E.EG.ZS","MDA","Moldova",2.42458469306664,32890
"EN.ATM.CO2E.EG.ZS","MDV","Maldives",2.90969899665552,300
"EN.ATM.CO2E.EG.ZS","MEX","Mexico",2.5476129977462,1943950
"EN.ATM.CO2E.EG.ZS","MHL","Marshall Islands",4.375,180
"EN.ATM.CO2E.EG.ZS","MKD","North Macedonia",3.24269327989005,25230
"EN.ATM.CO2E.EG.ZS","MLT","Malta",3.08964649199713,320
"EN.ATM.CO2E.EG.ZS","MMR","Myanmar",0.671158965851215,653520
"EN.ATM.CO2E.EG.ZS","MNE","Montenegro",1.7685789215711,13450
"EN.ATM.CO2E.EG.ZS","MNG","Mongolia",3.64683102428056,1557459.093
"EN.ATM.CO2E.EG.ZS","MOZ","Mozambique",0.244575764691354,786380
"EN.ATM.CO2E.EG.ZS","MUS","Mauritius",2.72213415317609,2030
"EN.ATM.CO2E.EG.ZS","MYS","Malaysia",2.60241337430999,328550
"EN.ATM.CO2E.EG.ZS","NAM","Namibia",1.91713302268949,823290
"EN.ATM.CO2E.EG.ZS","NER","Niger",0.440879888726217,1266700
"EN.ATM.CO2E.EG.ZS","NGA","Nigeria",0.819904549756144,910770
"EN.ATM.CO2E.EG.ZS","NIC","Nicaragua",1.620495837026,120340
"EN.ATM.CO2E.EG.ZS","NLD","Netherlands",2.04722739590424,33760
"EN.ATM.CO2E.EG.ZS","NOR","Norway",1.37650846310005,365244
"EN.ATM.CO2E.EG.ZS","NPL","Nepal",0.288997127325581,143350
"EN.ATM.CO2E.EG.ZS","NZL","New Zealand",1.94973821304712,263310
"EN.ATM.CO2E.EG.ZS","OMN","Oman",2.31839162047494,309500
"EN.ATM.CO2E.EG.ZS","PAK","Pakistan",1.74167661130748,770880
"EN.ATM.CO2E.EG.ZS","PAN","Panama",2.45412943367354,74340
"EN.ATM.CO2E.EG.ZS","PER","Peru",2.37947100404259,1280000
"EN.ATM.CO2E.EG.ZS","PHL","Philippines",1.92926580827103,298170
"EN.ATM.CO2E.EG.ZS","POL","Poland",3.25254054585471,306320
"EN.ATM.CO2E.EG.ZS","PRK","Korea, Dem. People's Rep.",3.58570999516115,120410
"EN.ATM.CO2E.EG.ZS","PRT","Portugal",2.32147767581393,91470
"EN.ATM.CO2E.EG.ZS","PRY","Paraguay",0.934090569421611,397300
"EN.ATM.CO2E.EG.ZS","QAT","Qatar",2.30619627731583,11610
"EN.ATM.CO2E.EG.ZS","ROU","Romania",2.42535683917558,229890
"EN.ATM.CO2E.EG.ZS","RUS","Russian Federation",2.36624117432527,16377740
"EN.ATM.CO2E.EG.ZS","SAU","Saudi Arabia",2.47667338971404,2149690
"EN.ATM.CO2E.EG.ZS","SDN","Sudan",0.862523187541206,2376000
"EN.ATM.CO2E.EG.ZS","SEN","Senegal",2.0647808335054,192530
"EN.ATM.CO2E.EG.ZS","SGP","Singapore",1.78409887514173,695
"EN.ATM.CO2E.EG.ZS","SLB","Solomon Islands",5.3125,27990
"EN.ATM.CO2E.EG.ZS","SLV","El Salvador",1.70367413067962,20720
"EN.ATM.CO2E.EG.ZS","SRB","Serbia",3.16843682535887,87460
"EN.ATM.CO2E.EG.ZS","STP","Sao Tome and Principe",1.81818181818182,960
"EN.ATM.CO2E.EG.ZS","SUR","Suriname",2.48069980365525,156000
"EN.ATM.CO2E.EG.ZS","SVK","Slovak Republic",2.08559934000475,48100
"EN.ATM.CO2E.EG.ZS","SVN","Slovenia",2.2234468609841,20140
"EN.ATM.CO2E.EG.ZS","SWE","Sweden",0.941677558017945,407339.7
"EN.ATM.CO2E.EG.ZS","SWZ","Eswatini",2.45862884160757,17200
"EN.ATM.CO2E.EG.ZS","SYC","Seychelles",3.17073170731707,460
"EN.ATM.CO2E.EG.ZS","SYR","Syrian Arab Republic",2.74372087860727,183640
"EN.ATM.CO2E.EG.ZS","TGO","Togo",0.610501107449009,54390
"EN.ATM.CO2E.EG.ZS","THA","Thailand",2.13000477238901,510890
"EN.ATM.CO2E.EG.ZS","TJK","Tajikistan",1.26026827815556,139960
"EN.ATM.CO2E.EG.ZS","TKM","Turkmenistan",2.5114001703909,469930
"EN.ATM.CO2E.EG.ZS","TLS","Timor-Leste",3.27868852459016,14870
"EN.ATM.CO2E.EG.ZS","TON","Tonga",2.24137931034483,720
"EN.ATM.CO2E.EG.ZS","TTO","Trinidad and Tobago",1.1539457179124,5130
"EN.ATM.CO2E.EG.ZS","TUN","Tunisia",2.71275038038801,155360
"EN.ATM.CO2E.EG.ZS","TUR","Turkiye",2.88968592722953,769630
"EN.ATM.CO2E.EG.ZS","TZA","Tanzania",0.319536061753182,885800
"EN.ATM.CO2E.EG.ZS","UKR","Ukraine",2.23994213667,579330
"EN.ATM.CO2E.EG.ZS","URY","Uruguay",1.84802359404892,175020
"EN.ATM.CO2E.EG.ZS","USA","United States",2.45625409265855,9161920
"EN.ATM.CO2E.EG.ZS","UZB","Uzbekistan",2.47754747460352,435984
"EN.ATM.CO2E.EG.ZS","VCT","St. Vincent and the Grenadines",4.28571428571429,390
"EN.ATM.CO2E.EG.ZS","VEN","Venezuela, RB",2.63333194984873,882050
"EN.ATM.CO2E.EG.ZS","VNM","Viet Nam",2.31681323987754,312558
"EN.ATM.CO2E.EG.ZS","VUT","Vanuatu",3.14285714285714,12190
"EN.ATM.CO2E.EG.ZS","WSM","Samoa",3.27586206896552,2830
"EN.ATM.CO2E.EG.ZS","YEM","Yemen, Rep.",2.98932435908118,527970
"EN.ATM.CO2E.EG.ZS","ZAF","South Africa",2.91115643455936,1213090
"EN.ATM.CO2E.EG.ZS","ZMB","Zambia",0.264331895127522,743390
"EN.ATM.CO2E.EG.ZS","ZWE","Zimbabwe",1.01140315607526,386850
"EN.ATM.CO2E.GF.KT","ABW","Aruba",0,180
"EN.ATM.CO2E.GF.KT","AFG","Afghanistan",271.358,652230
"EN.ATM.CO2E.GF.KT","AGO","Angola",579.386,1246700
"EN.ATM.CO2E.GF.KT","ALB","Albania",58.672,27400
"EN.ATM.CO2E.GF.KT","AND","Andorra",0,470
"EN.ATM.CO2E.GF.KT","ARE","United Arab Emirates",133453.131,71020
"EN.ATM.CO2E.GF.KT","ARG","Argentina",96691.456,2736690
"EN.ATM.CO2E.GF.KT","ARM","Armenia",4459.072,28470
"EN.ATM.CO2E.GF.KT","ATG","Antigua and Barbuda",0,440
"EN.ATM.CO2E.GF.KT","AUS","Australia",72606.6,7682300
"EN.ATM.CO2E.GF.KT","AUT","Austria",14759.675,82520
"EN.ATM.CO2E.GF.KT","AZE","Azerbaijan",21202.594,82663
"EN.ATM.CO2E.GF.KT","BDI","Burundi",0,25680
"EN.ATM.CO2E.GF.KT","BEL","Belgium",29046.307,30280
"EN.ATM.CO2E.GF.KT","BEN","Benin",0,112760
"EN.ATM.CO2E.GF.KT","BFA","Burkina Faso",0,273600
"EN.ATM.CO2E.GF.KT","BGD","Bangladesh",45969.512,130170
"EN.ATM.CO2E.GF.KT","BGR","Bulgaria",5412.492,108560
"EN.ATM.CO2E.GF.KT","BHR","Bahrain",28375.246,771
"EN.ATM.CO2E.GF.KT","BHS","Bahamas, The",0,10010
"EN.ATM.CO2E.GF.KT","BIH","Bosnia and Herzegovina",348.365,51200
"EN.ATM.CO2E.GF.KT","BLR","Belarus",38738.188,202973
"EN.ATM.CO2E.GF.KT","BLZ","Belize",3.667,22810
"EN.ATM.CO2E.GF.KT","BMU","Bermuda",0,54
"EN.ATM.CO2E.GF.KT","BOL","Bolivia",7656.696,1083300
"EN.ATM.CO2E.GF.KT","BRA","Brazil",78096.099,8358140
"EN.ATM.CO2E.GF.KT","BRB","Barbados",25.669,430
"EN.ATM.CO2E.GF.KT","BRN","Brunei Darussalam",6776.616,5270
"EN.ATM.CO2E.GF.KT","BTN","Bhutan",0,38117
"EN.ATM.CO2E.GF.KT","BWA","Botswana",0,566730
"EN.ATM.CO2E.GF.KT","CAF","Central African Republic",0,622980
"EN.ATM.CO2E.GF.KT","CAN","Canada",202488.073,8965590
"EN.ATM.CO2E.GF.KT","CHE","Switzerland",6116.556,39510.829
"EN.ATM.CO2E.GF.KT","CHL","Chile",8302.088,743532
"EN.ATM.CO2E.GF.KT","CHN","China",353880.168,9388211
"EN.ATM.CO2E.GF.KT","CIV","Cote d'Ivoire",3784.344,318000
"EN.ATM.CO2E.GF.KT","CMR","Cameroon",850.744,472710
"EN.ATM.CO2E.GF.KT","COD","Congo, Dem. Rep.",3.667,2267050
"EN.ATM.CO2E.GF.KT","COG","Congo, Rep.",524.381,341500
"EN.ATM.CO2E.GF.KT","COL","Colombia",22684.062,1109500
"EN.ATM.CO2E.GF.KT","COM","Comoros",0,1861
"EN.ATM.CO2E.GF.KT","CPV","Cabo Verde",0,4030
"EN.ATM.CO2E.GF.KT","CRI","Costa Rica",0,51060
"EN.ATM.CO2E.GF.KT","CUB","Cuba",2306.543,104020
"EN.ATM.CO2E.GF.KT","CUW","Curacao",0,444
"EN.ATM.CO2E.GF.KT","CYM","Cayman Islands",0,240
"EN.ATM.CO2E.GF.KT","CYP","Cyprus",0,9240
"EN.ATM.CO2E.GF.KT","CZE","Czechia",14158.287,77220
"EN.ATM.CO2E.GF.KT","DEU","Germany",145147.194,348900
"EN.ATM.CO2E.GF.KT","DJI","Djibouti",0,23180
"EN.ATM.CO2E.GF.KT","DMA","Dominica",0,750
"EN.ATM.CO2E.GF.KT","DNK","Denmark",6420.917,40000
"EN.ATM.CO2E.GF.KT","DOM","Dominican Republic",2005.849,48310
"EN.ATM.CO2E.GF.KT","DZA","Algeria",73893.717,2381740
"EN.ATM.CO2E.GF.KT","ECU","Ecuador",3278.298,248360
"EN.ATM.CO2E.GF.KT","EGY","Egypt, Arab Rep.",81766.766,995450
"EN.ATM.CO2E.GF.KT","ERI","Eritrea",0,121036.185
"EN.ATM.CO2E.GF.KT","ESP","Spain",54201.927,500210
"EN.ATM.CO2E.GF.KT","EST","Estonia",997.424,43470
"EN.ATM.CO2E.GF.KT","ETH","Ethiopia",0,1128538.282
"EN.ATM.CO2E.GF.KT","FIN","Finland",5757.19,303890
"EN.ATM.CO2E.GF.KT","FJI","Fiji",0,18270
"EN.ATM.CO2E.GF.KT","FRA","France",74652.786,547557
"EN.ATM.CO2E.GF.KT","FRO","Faroe Islands",0,1396
"EN.ATM.CO2E.GF.KT","FSM","Micronesia, Fed. Sts.",0,700
"EN.ATM.CO2E.GF.KT","GAB","Gabon",1019.426,257670
"EN.ATM.CO2E.GF.KT","GBR","United Kingdom",137281.479,241930
"EN.ATM.CO2E.GF.KT","GEO","Georgia",4198.715,69490
"EN.ATM.CO2E.GF.KT","GHA","Ghana",1279.783,227540
"EN.ATM.CO2E.GF.KT","GIB","Gibraltar",0,10
"EN.ATM.CO2E.GF.KT","GIN","Guinea",0,245720
