Region,RegionLabel,ColorGroup,Geographic Area (sq. km),Population (people)
Talbot (0500000US13263),TAL,4,1007,5733
Talbot (0500000US24043),TAL,0,1225,154705
Taliaferro (0500000US13265),TAL,4,506,1559
Talladega (0500000US01121),TAL,5,1962,82149
Tallahatchie (0500000US28135),TAL,4,1692,12715
Tallapoosa (0500000US01123),TAL,4,1990,41311
Tama (0500000US19171),TAM,2,1871,17135
Taney (0500000US29215),TAN,0,3052,24487
Tangipahoa (0500000US22105),TAN,0,2191,133157
Taos (0500000US35055),TAO,0,5717,34489
Tarrant (0500000US48439),TAR,2,2342,2110640
Tate (0500000US28137),TAT,2,1072,28064
Tattnall (0500000US13267),TAT,0,1262,22842
Taylor (0500000US12123),TAY,3,2729,21796
Taylor (0500000US13269),TAY,2,995,7816
Taylor (0500000US19173),TAY,2,1385,5896
Taylor (0500000US21217),TAY,4,724,26023
Taylor (0500000US48441),TAY,4,2379,143208
Taylor (0500000US54091),TAY,2,454,16705
Taylor (0500000US55119),TAY,5,2551,19913
Tazewell (0500000US17179),TAZ,3,1708,131343
Tazewell (0500000US51740),TAZ,4,110,97915
Tehama (0500000US06103),TEH,2,7691,65829
Telfair (0500000US13271),TEL,4,1153,12477
Teller (0500000US08119),TEL,2,1448,24710
Tensas (0500000US22107),TEN,5,1653,4147
Terrebonne (0500000US22109),TER,1,3826,109580
Terrell (0500000US13273),TER,0,877,9185
Terrell (0500000US48443),TER,0,6099,760
Terry (0500000US48445),TER,1,2308,11831
Teton (0500000US16081),TET,1,1168,11630
Teton (0500000US30099),TET,3,5952,6226
Teton (0500000US56039),TET,3,10931,23331
Texas (0500000US29217),TEX,1,2164,19707
Texas (0500000US40139),TEX,3,5311,21384
Thayer (0500000US31169),THA,2,1490,5034
Thomas (0500000US13275),THO,3,1431,45798
Thomas (0500000US20193),THO,0,2784,7930
Thomas (0500000US31171),THO,4,1849,669
Throckmorton (0500000US48447),THR,2,2371,1440
Thurston (0500000US31173),THU,4,1024,6773
Thurston (0500000US53067),THU,3,1970,294793
Tift (0500000US13277),TIF,2,695,41344
Tillamook (0500000US41057),TIL,4,2910,27390
Tillman (0500000US40141),TIL,2,2283,6968
Tioga (0500000US36107),TIO,4,1353,48455
Tioga (0500000US42117),TIO,3,2945,41045
Tippah (0500000US28139),TIP,5,1188,21815
Tippecanoe (0500000US18157),TIP,3,1305,186251
Tipton (0500000US18159),TIP,3,674,15359
Tipton (0500000US47167),TIP,1,1207,60970
Tishomingo (0500000US28141),TIS,4,1151,18850
Titus (0500000US48449),TIT,3,1100,31247
Todd (0500000US21219),TOD,5,974,12243
Todd (0500000US27153),TOD,4,2533,25262
Todd (0500000US46121),TOD,1,3605,9319
Tolland (0500000US09013),TOL,2,1088,149788
Tom Green (0500000US48451),TOM,3,3993,120003
Tompkins (0500000US36109),TOM,1,1276,105740
Tooele (0500000US49045),TOO,4,18872,72698
Toole (0500000US30101),TOO,1,5039,4971
Toombs (0500000US13279),TOO,5,954,27030
Torrance (0500000US35057),TOR,2,8664,15045
Towner (0500000US38095),TOW,3,2699,2162
Towns (0500000US13281),TOW,1,447,12493
Traill (0500000US38097),TRA,2,2237,7997
Transylvania (0500000US37175),TRA,0,998,32986
Traverse (0500000US27155),TRA,5,1521,3360
Travis (0500000US48453),TRA,2,2658,1290188
Treasure (0500000US30103),TRE,3,2547,762
Trego (0500000US20195),TRE,2,2333,2808
Trempealeau (0500000US55121),TRE,3,1917,30760
Treutlen (0500000US13283),TRE,1,523,6406
Trigg (0500000US21221),TRI,5,1248,14061
Trimble (0500000US21223),TRI,3,405,8474
Trinity (0500000US06105),TRI,4,8294,16112
Trinity (0500000US48455),TRI,5,1854,13602
Tripp (0500000US46123),TRI,3,4203,5624
Troup (0500000US13285),TRO,0,1148,69426
Trousdale (0500000US47169),TRO,2,297,11615
Trumbull (0500000US39155),TRU,4,1649,201977
Tucker (0500000US54093),TUC,0,1085,6762
Tulare (0500000US06107),TUL,4,12529,473117
Tulsa (0500000US40143),TUL,1,1516,669279
Tunica (0500000US28143),TUN,1,1225,9782
Tuolumne (0500000US06109),TUO,1,5894,55620
Turner (0500000US13287),TUR,4,749,9006
Turner (0500000US46125),TUR,5,1599,8673
Tuscaloosa (0500000US01125),TUS,1,3502,227036
Tuscarawas (0500000US39157),TUS,3,1475,93263
Tuscola (0500000US26157),TUS,1,2109,53323
Twiggs (0500000US13289),TWI,4,938,8022
Twin Falls (0500000US16083),TWI,4,4993,90046
Tyler (0500000US48457),TYL,4,2422,19798
Tyler (0500000US54095),TYL,0,672,8313
Tyrrell (0500000US37177),TYR,2,1062,3245
Uinta (0500000US56041),UIN,1,5406,20450
Uintah (0500000US49047),UIN,0,11678,35620
Ulster (0500000US36111),ULS,0,3013,181851
Umatilla (0500000US41059),UMA,0,8373,80075
Unicoi (0500000US47171),UNI,5,479,17928
Union (0500000US05139),UNI,1,2725,39054
Union (0500000US12125),UNI,4,640,16147
Union (0500000US13291),UNI,4,852,24632
Union (0500000US17181),UNI,0,1100,17244
Union (0500000US18161),UNI,4,429,7087
Union (0500000US19175),UNI,5,1103,12138
Union (0500000US21225),UNI,3,945,13668
Union (0500000US22111),UNI,4,2351,21107
Union (0500000US28145),UNI,4,1077,27777
Union (0500000US34039),UNI,3,270,575345
Union (0500000US35059),UNI,4,9924,4079
Union (0500000US37179),UNI,5,1654,238267
Union (0500000US39159),UNI,1,1133,62784
Union (0500000US41061),UNI,5,5274,26196
Union (0500000US42119),UNI,1,825,42681
Union (0500000US45087),UNI,5,1338,27244
Union (0500000US46127),UNI,5,1214,16811
Union (0500000US47173),UNI,5,630,19802
Upshur (0500000US48459),UPS,3,1531,40892
Upshur (0500000US54097),UPS,4,913,23816
Upson (0500000US13293),UPS,0,857,27700
Upton (0500000US48461),UPT,5,3210,3308
Utah (0500000US49049),UTA,5,5563,659399
Uvalde (0500000US48463),UVA,1,4038,24564
Val Verde (0500000US48465),VAL,3,8387,47586
Valencia (0500000US35061),VAL,3,2768,76205
Valley (0500000US16085),VAL,1,9666,11746
Valley (0500000US30105),VAL,4,13094,7578
Valley (0500000US31175),VAL,3,1477,4059
Van Buren (0500000US05141),VAN,2,1872,15796
Van Buren (0500000US19177),VAN,5,1273,7203
Van Buren (0500000US26159),VAN,3,1615,75587
Van Buren (0500000US47175),VAN,5,708,6168
Van Wert (0500000US39161),VAN,1,1062,28931
Van Zandt (0500000US48467),VAN,1,2231,59541
Vance (0500000US37181),VAN,5,698,42578
Vanderburgh (0500000US18163),VAN,2,623,180136
Venango (0500000US42121),VEN,0,1770,50454
Ventura (0500000US06111),VEN,4,4805,843843
Vermilion (0500000US17183),VER,0,2335,74188
Vermilion (0500000US22113),VER,0,3360,57359
Vermillion (0500000US18165),VER,5,678,15439
Vernon (0500000US22115),VER,0,3474,48750
Vernon (0500000US29219),VER,2,1134,35532
Vernon (0500000US55123),VER,5,2113,30714
Victoria (0500000US48469),VIC,4,2316,91319
Vigo (0500000US18167),VIG,4,1061,106153
Vilas (0500000US55125),VIL,2,2638,23047
Vinton (0500000US39163),VIN,5,1075,12800
Virginia Beach (0500000US51750),VIR,1,19,16070
Volusia (0500000US12127),VOL,3,3276,553543
Wabash (0500000US17185),WAB,4,595,11361
Wabash (0500000US18169),WAB,5,1094,30976
Wabasha (0500000US27157),WAB,3,1424,21387
Wabaunsee (0500000US20197),WAB,1,2072,6877
Wadena (0500000US27159),WAD,3,1399,14065
Wagoner (0500000US40145),WAG,3,1531,80981
Wahkiakum (0500000US53069),WAH,2,722,4422
Wake (0500000US37183),WAK,5,2214,1129410
Wakulla (0500000US12129),WAK,3,1633,33764
Waldo (0500000US23027),WAL,5,1928,39607
Walker (0500000US01127),WAL,0,2080,65342
Walker (0500000US13295),WAL,4,1162,67654
Walker (0500000US48471),WAL,2,2075,76400
Walla Walla (0500000US53071),WAL,3,3365,62584
Wallace (0500000US20199),WAL,1,2365,1512
Waller (0500000US48473),WAL,0,1345,56794
Wallowa (0500000US41063),WAL,4,8149,7391
Walsh (0500000US38099),WAL,2,3338,10563
Walthall (0500000US28147),WAL,0,1044,13884
Walton (0500000US12131),WAL,4,2982,75305
Walton (0500000US13297),WAL,4,856,96673
Walworth (0500000US46129),WAL,5,1931,5315
Walworth (0500000US55127),WAL,5,1496,106478
Wapello (0500000US19179),WAP,0,1129,35437
Ward (0500000US38101),WAR,0,5324,69919
Ward (0500000US48475),WAR,2,2168,11644
Ware (0500000US13299),WAR,2,2355,36251
Warren (0500000US13301),WAR,3,744,5215
Warren (0500000US17187),WAR,5,1404,16835
Warren (0500000US18171),WAR,1,948,8440
Warren (0500000US19181),WAR,3,1487,52403
Warren (0500000US21227),WAR,4,1417,134554
Warren (0500000US28149),WAR,0,1648,44722
Warren (0500000US29221),WAR,1,1977,23514
Warren (0500000US34041),WAR,4,936,109632
Warren (0500000US36113),WAR,4,2403,65737
Warren (0500000US37185),WAR,4,1155,18642
Warren (0500000US39165),WAR,4,1053,242337
Warren (0500000US42123),WAR,1,2328,38587
Warren (0500000US47177),WAR,2,1124,40953
Warren (0500000US51760),WAR,3,156,226610
Warrick (0500000US18173),WAR,1,1018,63898
Wasatch (0500000US49051),WAS,1,3101,34788
Wasco (0500000US41065),WAS,0,6213,26670
Waseca (0500000US27161),WAS,4,1120,18968
Washakie (0500000US56043),WAS,0,5807,7685
Washburn (0500000US55129),WAS,0,2209,16623
Washington (0500000US01129),WAS,0,2826,15388
Washington (0500000US05143),WAS,1,2468,245871
Washington (0500000US08121),WAS,4,6541,4817
Washington (0500000US12133),WAS,5,1588,25318
Washington (0500000US13303),WAS,4,1764,19988
Washington (0500000US16087),WAS,2,3819,10500
Washington (0500000US17189),WAS,5,1463,13761
Washington (0500000US18175),WAS,5,1336,28182
Washington (0500000US19183),WAS,2,1482,22565
Washington (0500000US20201),WAS,0,2329,5530
Washington (0500000US21229),WAS,4,784,12027
Washington (0500000US22117),WAS,4,1756,45463
Washington (0500000US23029),WAS,3,7279,31095
Washington (0500000US24045),WAS,4,1004,103588
Washington (0500000US27163),WAS,1,1098,267568
Washington (0500000US28151),WAS,2,1973,44922
Washington (0500000US29223),WAS,4,1996,10974
Washington (0500000US31177),WAS,5,1026,20865
Washington (0500000US36115),WAS,1,2186,61302
Washington (0500000US37187),WAS,5,967,11003
Washington (0500000US39167),WAS,3,1651,59771
Washington (0500000US40147),WAS,4,1101,52455
Washington (0500000US41067),WAS,5,1891,600372
Washington (0500000US42125),WAS,3,2225,209349
Washington (0500000US44009),WAS,4,897,129839
Washington (0500000US47179),WAS,4,860,133001
Washington (0500000US48477),WAS,4,1611,35805
Washington (0500000US49053),WAS,4,6289,180279
Washington (0500000US50023),WAS,5,1800,59807
Washington (0500000US51770),WAS,5,107,100011
Washington (0500000US55131),WAS,4,1128,136761
Washita (0500000US40149),WAS,4,2609,10924
Washoe (0500000US32033),WAS,5,23049,9080
Washtenaw (0500000US26161),WAS,3,1868,372258
Watauga (0500000US37189),WAT,4,815,54086
Watonwan (0500000US27165),WAT,2,1139,11253
Waukesha (0500000US55133),WAU,3,1506,406978
Waupaca (0500000US55135),WAU,4,1984,51812
Waushara (0500000US55137),WAU,0,1653,24520
Wayne (0500000US13305),WAY,3,1683,30144
Wayne (0500000US17191),WAY,1,1854,16179
Wayne (0500000US18177),WAY,2,1049,66553
Wayne (0500000US19185),WAY,0,1365,6497
Wayne (0500000US21231),WAY,4,1247,19555
Wayne (0500000US26163),WAY,5,1636,1793561
Wayne (0500000US28153),WAY,3,2106,19779
Wayne (0500000US29225),WAY,0,1537,39085
Wayne (0500000US31179),WAY,3,1149,9697
Wayne (0500000US36117),WAY,0,1588,91283
Wayne (0500000US37191),WAY,4,1440,117333
Wayne (0500000US39169),WAY,5,1439,116894
Wayne (0500000US42127),WAY,4,1957,51155
Wayne (0500000US47181),WAY,1,1902,16232
Wayne (0500000US49055),WAY,0,6385,2486
Wayne (0500000US54099),WAY,1,1324,38982
Waynesboro (0500000US51775),WAY,0,29,25346
Weakley (0500000US47183),WEA,4,1505,32902
Webb (0500000US48479),WEB,1,8742,267114
Weber (0500000US49057),WEB,3,1707,262223
Webster (0500000US13307),WEB,1,542,2348
Webster (0500000US19187),WEB,1,1862,36999
Webster (0500000US21233),WEB,4,868,13017
Webster (0500000US22119),WEB,4,1594,36967
Webster (0500000US28155),WEB,3,1097,9926
Webster (0500000US29227),WEB,1,691,1973
Webster (0500000US31181),WEB,2,1490,3395
Webster (0500000US54101),WEB,0,1443,8378
Weld (0500000US08123),WEL,5,10397,328981
Wells (0500000US18179),WEL,1,959,28180
Wells (0500000US38103),WEL,3,3344,3982
West Baton Rouge (0500000US22121),WES,1,535,27199
West Carroll (0500000US22123),WES,3,938,9751
West Feliciana (0500000US22125),WES,4,1101,15310
Westchester (0500000US36119),WES,5,1236,1004457
Westmoreland (0500000US42129),WES,4,2677,354663
Westmoreland (0500000US51790),WES,2,49,25750
Weston (0500000US56045),WES,3,6213,6838
Wetzel (0500000US54103),WET,3,936,14442
Wexford (0500000US26165),WEX,1,1491,33673
Wharton (0500000US48481),WHA,0,2823,41570
Whatcom (0500000US53073),WHA,1,5612,226847
Wheatland (0500000US30107),WHE,5,3697,2069
Wheeler (0500000US13309),WHE,0,785,7471
Wheeler (0500000US31183),WHE,0,1489,774
Wheeler (0500000US41069),WHE,5,4444,1451
Wheeler (0500000US48483),WHE,5,2369,4990
White (0500000US05145),WHI,5,2696,76822
White (0500000US13311),WHI,0,630,28003
White (0500000US17193),WHI,3,1314,13877
White (0500000US18181),WHI,4,1309,24688
White (0500000US47185),WHI,3,978,27351
White Pine (0500000US32510),WHI,2,411,58639
Whiteside (0500000US17195),WHI,1,1804,55691
Whitfield (0500000US13313),WHI,3,748,102864
Whitley (0500000US18183),WHI,4,877,34191
Whitley (0500000US21235),WHI,1,1133,36712
Whitman (0500000US53075),WHI,5,5639,47973
Wibaux (0500000US30109),WIB,5,2294,937
Wichita (0500000US20203),WIC,5,1859,2152
Wichita (0500000US48485),WIC,4,1639,129350
Wicomico (0500000US24047),WIC,2,1512,52460
Wilbarger (0500000US48487),WIL,5,2537,12887
Wilcox (0500000US01131),WIL,4,2342,10600
Wilcox (0500000US13315),WIL,3,985,8766
Wilkes (0500000US13317),WIL,5,1224,9565
Wilkes (0500000US37193),WIL,5,1959,65969
Wilkin (0500000US27167),WIL,1,1945,6506
Wilkinson (0500000US13319),WIL,0,1180,8877
Wilkinson (0500000US28157),WIL,1,1775,8587
Will (0500000US17197),WIL,0,2202,696355
Willacy (0500000US48489),WIL,1,1626,20164
Williams (0500000US38105),WIL,4,5561,40950
Williams (0500000US39171),WIL,5,1095,37102
Williamsburg (0500000US45089),WIL,5,2423,31026
Williamsburg (0500000US51800),WIL,3,1075,94324
Williamson (0500000US17199),WIL,1,1152,67153
Williamson (0500000US47187),WIL,5,1522,247726
Williamson (0500000US48491),WIL,1,2935,609017
Wilson (0500000US20205),WIL,5,1488,8624
Wilson (0500000US37195),WIL,3,964,78784
Wilson (0500000US47189),WIL,1,1514,147737
Wilson (0500000US48493),WIL,4,2095,49753
Winchester (0500000US51810),WIN,3,794,459470
Windham (0500000US09015),WIN,4,1348,116418
Windham (0500000US50025),WIN,3,2080,45905
Windsor (0500000US50027),WIN,2,2531,57753
Winkler (0500000US48495),WIN,3,2173,7791
Winn (0500000US22127),WIN,5,2479,13755
Winnebago (0500000US17201),WIN,1,1348,285350
Winnebago (0500000US19189),WIN,4,1041,10679
Winnebago (0500000US55139),WIN,5,1500,171730
Winneshiek (0500000US19191),WIN,2,1787,20070
Winona (0500000US27169),WIN,0,1663,49671
Winston (0500000US01133),WIN,2,1638,23540
Winston (0500000US28159),WIN,2,1581,17714
Wirt (0500000US54105),WIR,5,607,5194
Wise (0500000US48497),WIS,0,2389,68632
Wise (0500000US51820),WIS,5,34,22196
Wolfe (0500000US21237),WOL,5,592,6562
Wood (0500000US39173),WOO,3,1601,132248
Wood (0500000US48499),WOO,5,1801,44843
Wood (0500000US54107),WOO,0,972,84296
Wood (0500000US55141),WOO,2,2096,74207
Woodbury (0500000US19193),WOO,0,2270,105941
Woodford (0500000US17203),WOO,1,1404,38467
Woodford (0500000US21239),WOO,3,500,26871
Woodruff (0500000US05147),WOO,2,1540,6269
Woods (0500000US40151),WOO,4,3337,8624
Woodson (0500000US20207),WOO,1,1310,3115
Woodward (0500000US40153),WOO,1,3235,20470
Worcester (0500000US24510),WOR,0,236,585708
Worcester (0500000US25027),WOR,5,4091,862111
Worth (0500000US13321),WOR,5,1496,20784
Worth (0500000US19195),WOR,0,1040,7443
Worth (0500000US29229),WOR,1,1769,18188
Wright (0500000US19197),WRI,2,1505,12943
Wright (0500000US27171),WRI,4,1843,141337
Wright (0500000US29510),WRI,5,165,301578
Wyandot (0500000US39175),WYA,5,1058,21900
Wyandotte (0500000US20209),WYA,4,411,169245
Wyoming (0500000US36121),WYO,0,1552,40531
Wyoming (0500000US42131),WYO,2,1047,26069
Wyoming (0500000US54109),WYO,0,1289,21382
Wythe (0500000US51830),WYT,1,13,15425
Yadkin (0500000US37197),YAD,2,866,37214
Yakima (0500000US53077),YAK,0,11174,256728
Yalobusha (0500000US28161),YAL,5,1280,12481
Yamhill (0500000US41071),YAM,3,1868,107722
Yancey (0500000US37199),YAN,1,813,18470
Yankton (0500000US46135),YAN,2,1381,23310
Yates (0500000US36123),YAT,1,972,24774
Yavapai (0500000US04025),YAV,4,21055,236209
Yazoo (0500000US28163),YAZ,2,2432,26743
Yell (0500000US05149),YEL,0,2450,20263
Yellow Medicine (0500000US27173),YEL,0,1980,9528
Yellowstone (0500000US30111),YEL,2,6868,164731
Yoakum (0500000US48501),YOA,4,2069,7694
Yolo (0500000US06113),YOL,0,2641,216403
York (0500000US23031),YOR,4,2660,211972
York (0500000US31185),YOR,4,1492,14125
York (0500000US42133),YOR,0,2355,456438
York (0500000US45091),YOR,1,1805,282090
York (0500000US51840),YOR,2,24,28120
Young (0500000US48503),YOU,1,2411,17867
Yuba (0500000US06115),YUB,2,1661,81575
Yuma (0500000US04027),YUM,4,14303,203881
Yuma (0500000US08125),YUM,3,6135,9988
Zapata (0500000US48505),ZAP,3,2729,13889
Zavala (0500000US48507),ZAV,4,3371,9670
Ziebach (0500000US46137),ZIE,0,5118,2413
